# Created using MTpy calculated floor_egbert error of 5% data rotated 0.0_deg clockwise from N
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Off_Diagonal_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0
>  40.409093 113.815454
> 26 156
7.72681e-01 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZXY  1.419823e+01  9.078738e+00  7.940445e-01
7.72681e-01 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZYX -1.266942e+01 -7.964970e+00  7.940445e-01
1.24738e+00 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZXY  1.176981e+01  8.851941e+00  6.916205e-01
1.24738e+00 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZYX -1.084767e+01 -7.150085e+00  6.916205e-01
2.01372e+00 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZXY  9.136110e+00  8.469235e+00  5.902525e-01
2.01372e+00 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZYX -9.044782e+00 -6.582554e+00  5.902525e-01
3.25087e+00 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZXY  6.783571e+00  7.137572e+00  4.948052e-01
3.25087e+00 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZYX -7.891174e+00 -6.053351e+00  4.948052e-01
5.24807e+00 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZXY  5.435843e+00  5.274546e+00  3.783362e-01
5.24807e+00 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZYX -5.879943e+00 -4.750570e+00  3.783362e-01
8.47227e+00 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZXY  4.402815e+00  3.863946e+00  4.263917e-01
8.47227e+00 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZYX -4.518734e+00 -3.638913e+00  3.018807e-01
1.36773e+01 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZXY  2.540570e+00  3.284318e+00  2.589105e-01
1.36773e+01 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZYX -3.156136e+00 -3.303585e+00  2.177800e-01
2.20800e+01 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZXY  1.656892e+00  2.226766e+00  1.527146e-01
2.20800e+01 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZYX -2.118857e+00 -2.608986e+00  1.527146e-01
3.56451e+01 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZXY  1.100084e+00  1.689550e+00  1.100720e-01
3.56451e+01 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZYX -1.440484e+00 -1.924371e+00  1.100720e-01
5.75440e+01 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZXY  7.902440e-01  1.306129e+00  9.308124e-02
5.75440e+01 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZYX -1.015107e+00 -1.490256e+00  8.556378e-02
9.28966e+01 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZXY  6.083543e-01  8.264506e-01  7.767107e-02
9.28966e+01 Y01-107   40.372  113.789   -4102.796   -2255.775       0.000 ZYX -9.205890e-01 -1.121024e+00  7.455296e-02
3.98107e-03 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZXY  1.422272e+02  1.530820e+02  1.055285e+01
3.98107e-03 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZYX -1.485232e+02 -1.529254e+02  1.055285e+01
6.42688e-03 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZXY  1.016897e+02  1.232097e+02  7.934684e+00
6.42688e-03 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZYX -1.012878e+02 -1.207940e+02  7.934684e+00
1.03753e-02 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZXY  7.495269e+01  9.582253e+01  6.063791e+00
1.03753e-02 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZYX -7.524003e+01 -9.463241e+01  6.063791e+00
1.67494e-02 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZXY  5.106296e+01  7.310121e+01  4.359484e+00
1.67494e-02 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZYX -5.237482e+01 -6.726870e+01  4.359484e+00
2.70396e-02 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZXY  3.556369e+01  5.099661e+01  3.073439e+00
2.70396e-02 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZYX -3.552525e+01 -4.930829e+01  3.073439e+00
4.36516e-02 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZXY  2.807204e+01  3.500300e+01  2.186212e+00
4.36516e-02 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZYX -2.728102e+01 -3.272959e+01  2.186212e+00
7.04693e-02 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZXY  2.343192e+01  2.495703e+01  1.675305e+00
7.04693e-02 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZYX -2.297014e+01 -2.340625e+01  1.675305e+00
1.13763e-01 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZXY  2.056700e+01  1.828933e+01  1.339356e+00
1.13763e-01 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZYX -2.022349e+01 -1.645346e+01  1.339356e+00
1.83654e-01 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZXY  1.799564e+01  1.311009e+01  1.109337e+00
1.83654e-01 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZYX -1.892569e+01 -1.142927e+01  1.109337e+00
2.96483e-01 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZXY  1.632967e+01  1.008214e+01  9.475414e-01
2.96483e-01 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZYX -1.654176e+01 -8.749789e+00  9.475414e-01
4.78630e-01 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZXY  1.443905e+01  8.649399e+00  8.509744e-01
4.78630e-01 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZYX -1.508465e+01 -8.283961e+00  8.509744e-01
7.72681e-01 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZXY  1.251068e+01  7.599563e+00  7.266202e-01
7.72681e-01 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZYX -1.233514e+01 -7.483296e+00  7.266202e-01
1.24738e+00 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZXY  1.048122e+01  7.318573e+00  6.275771e-01
1.24738e+00 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZYX -1.027530e+01 -6.804008e+00  6.275771e-01
2.01372e+00 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZXY  8.681974e+00  7.015819e+00  5.425564e-01
2.01372e+00 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZYX -8.545031e+00 -6.185039e+00  5.425564e-01
3.25087e+00 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZXY  6.882839e+00  6.039697e+00  4.501094e-01
3.25087e+00 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZYX -7.019032e+00 -5.390255e+00  4.501094e-01
5.24807e+00 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZXY  6.190650e+00  5.013357e+00  3.828684e-01
5.24807e+00 Y01-108   40.372  113.796   -4135.287   -1686.348       0.000 ZYX -5.789601e+00 -4.545296e+00  3.828684e-01
